pair_ID	entailment_judgment	relatedness_score
9958	NEUTRAL	3.064421695
9959	NEUTRAL	1.206147769
9961	NEUTRAL	3.115543866
9962	NEUTRAL	2.449359268
9964	NEUTRAL	1.35401765
9965	NEUTRAL	2.207361927
9966	NEUTRAL	3.213137669
9969	NEUTRAL	1.819105049
9970	NEUTRAL	1.113538985
9971	NEUTRAL	4.090539225
9972	NEUTRAL	2.259995015
9977	NEUTRAL	3.132780037
9978	NEUTRAL	3.863106476
9979	NEUTRAL	4.04782394
9986	NEUTRAL	2.579754691
9987	NEUTRAL	2.662570052
9989	CONTRADICTION	3.936108374
9990	ENTAILMENT	3.506943209
9991	NEUTRAL	1.469732765
9992	ENTAILMENT	2.159707135
9994	NEUTRAL	1.206841345
9995	NEUTRAL	2.187893255
9996	NEUTRAL	3.951788246
